case_id,from_resource_id,to_resource_id,from_role,to_role,start_time,end_time,task_type
case149,r022,r022,approver,approver,2017-04-10 15:40:00,2017-06-23 02:47:00,task_execution
case15,r0,r0,assigner,assigner,2017-03-06 02:53:00,2017-03-08 02:03:00,task_execution
case15,r0,r01,assigner,assignee,2017-03-08 02:03:00,2017-06-08 15:26:00,transfer_of_task
case15,r01,r01,assignee,assignee,2017-06-08 15:26:00,2017-06-09 05:53:00,task_execution
case15,r01,r011,assignee,approver,2017-06-09 05:53:00,2017-06-11 02:22:00,transfer_of_task
case15,r011,r011,approver,approver,2017-06-11 02:22:00,2017-06-14 12:08:00,task_execution
case150,r0,r0,assigner,assigner,2017-03-10 22:09:00,2017-03-19 22:51:00,task_execution
case150,r0,r01,assigner,assignee,2017-03-19 22:51:00,2017-03-21 01:19:00,transfer_of_task
case150,r01,r01,assignee,assignee,2017-03-21 01:19:00,2017-03-22 22:14:00,task_execution
case150,r01,r022,assignee,approver,2017-03-22 22:14:00,2017-04-03 17:46:00,transfer_of_task
case150,r022,r022,approver,approver,2017-04-03 17:46:00,2017-06-07 03:01:00,task_execution
case151,r0,r0,assigner,assigner,2017-03-28 16:37:00,2017-04-26 00:17:00,task_execution
case151,r0,r02,assigner,assignee,2017-04-26 00:17:00,2017-05-01 07:28:00,transfer_of_task
case151,r02,r02,assignee,assignee,2017-05-01 07:28:00,2017-05-25 18:32:00,task_execution
case151,r02,r021,assignee,approver,2017-05-25 18:32:00,2017-06-23 15:47:00,transfer_of_task
case151,r021,r021,approver,approver,2017-06-23 15:47:00,2017-06-27 18:33:00,task_execution
case152,r0,r0,assigner,assigner,2017-03-10 12:09:00,2017-03-23 16:03:00,task_execution
case152,r0,r02,assigner,assignee,2017-03-23 16:03:00,2017-04-05 20:34:00,transfer_of_task
case152,r02,r02,assignee,assignee,2017-04-05 20:34:00,2017-04-07 09:12:00,task_execution
case152,r02,r01,assignee,approver,2017-04-07 09:12:00,2017-04-19 14:47:00,transfer_of_task
case152,r01,r01,approver,approver,2017-04-19 14:47:00,2017-05-01 23:24:00,task_execution
case153,r02,r02,assigner,assigner,2017-03-04 22:42:00,2017-04-18 09:57:00,task_execution
case153,r02,r022,assigner,assignee,2017-04-18 09:57:00,2017-05-23 06:38:00,transfer_of_task
case153,r022,r022,assignee,assignee,2017-05-23 06:38:00,2017-06-04 07:56:00,task_execution
case153,r022,r0211,assignee,approver,2017-06-04 07:56:00,2017-06-09 06:00:00,transfer_of_task
case153,r0211,r0211,approver,approver,2017-06-09 06:00:00,2017-06-19 17:48:00,task_execution
case154,r02,r02,assigner,assigner,2017-03-06 08:20:00,2017-03-11 22:07:00,task_execution
case154,r02,r012,assigner,assignee,2017-03-11 22:07:00,2017-04-23 14:09:00,transfer_of_task
case154,r012,r012,assignee,assignee,2017-04-23 14:09:00,2017-05-10 05:39:00,task_execution
case154,r012,r021,assignee,approver,2017-05-10 05:39:00,2017-05-26 17:18:00,transfer_of_task
case154,r021,r021,approver,approver,2017-05-26 17:18:00,2017-05-28 19:15:00,task_execution
case155,r012,r012,assigner,assigner,2017-03-05 19:36:00,2017-03-17 04:28:00,task_execution
case155,r012,r021,assigner,assignee,2017-03-17 04:28:00,2017-04-09 00:58:00,transfer_of_task
case155,r021,r021,assignee,assignee,2017-04-09 00:58:00,2017-04-12 10:40:00,task_execution
case155,r021,r011,assignee,approver,2017-04-12 10:40:00,2017-05-22 17:10:00,transfer_of_task
case155,r011,r011,approver,approver,2017-05-22 17:10:00,2017-06-17 23:28:00,task_execution
case156,r01,r01,assigner,assigner,2017-03-10 08:22:00,2017-03-14 12:24:00,task_execution
case156,r01,r021,assigner,assignee,2017-03-14 12:24:00,2017-03-15 02:46:00,transfer_of_task
case156,r021,r021,assignee,assignee,2017-03-15 02:46:00,2017-03-28 23:21:00,task_execution
case156,r021,r0211,assignee,approver,2017-03-28 23:21:00,2017-06-14 15:46:00,transfer_of_task
case156,r0211,r0211,approver,approver,2017-06-14 15:46:00,2017-06-19 23:09:00,task_execution
case157,r011,r011,assigner,assigner,2017-03-04 00:40:00,2017-03-11 15:01:00,task_execution
case157,r011,r022,assigner,assignee,2017-03-11 15:01:00,2017-03-14 11:31:00,transfer_of_task
case157,r022,r022,assignee,assignee,2017-03-14 11:31:00,2017-03-15 16:09:00,task_execution
case157,r022,r012,assignee,approver,2017-03-15 16:09:00,2017-04-11 18:49:00,transfer_of_task
case157,r012,r012,approver,approver,2017-04-11 18:49:00,2017-06-04 02:30:00,task_execution
case158,r02,r02,assigner,assigner,2017-03-17 17:36:00,2017-03-18 07:46:00,task_execution
case158,r02,r012,assigner,assignee,2017-03-18 07:46:00,2017-04-08 03:19:00,transfer_of_task
case158,r012,r012,assignee,assignee,2017-04-08 03:19:00,2017-05-20 09:34:00,task_execution
case158,r012,r0212,assignee,approver,2017-05-20 09:34:00,2017-05-21 08:41:00,transfer_of_task
case158,r0212,r0212,approver,approver,2017-05-21 08:41:00,2017-06-01 01:01:00,task_execution
case159,r0,r0,assigner,assigner,2017-03-14 11:56:00,2017-03-25 00:52:00,task_execution
case159,r0,r012,assigner,assignee,2017-03-25 00:52:00,2017-04-26 19:41:00,transfer_of_task
case159,r012,r012,assignee,assignee,2017-04-26 19:41:00,2017-05-28 01:45:00,task_execution
case159,r012,r021,assignee,approver,2017-05-28 01:45:00,2017-06-29 04:12:00,transfer_of_task
case159,r021,r021,approver,approver,2017-06-29 04:12:00,2017-06-29 21:49:00,task_execution
case16,r011,r011,assigner,assigner,2017-03-19 15:49:00,2017-03-23 19:17:00,task_execution
case16,r011,r021,assigner,assignee,2017-03-23 19:17:00,2017-04-13 08:01:00,transfer_of_task
case16,r021,r021,assignee,assignee,2017-04-13 08:01:00,2017-05-21 19:25:00,task_execution
case16,r021,r0212,assignee,approver,2017-05-21 19:25:00,2017-06-07 08:34:00,transfer_of_task
case16,r0212,r0212,approver,approver,2017-06-07 08:34:00,2017-06-16 13:26:00,task_execution
case160,r01,r01,assigner,assigner,2017-03-20 10:51:00,2017-04-03 17:07:00,task_execution
case160,r01,r022,assigner,assignee,2017-04-03 17:07:00,2017-04-12 11:20:00,transfer_of_task
case160,r022,r022,assignee,assignee,2017-04-12 11:20:00,2017-05-08 17:20:00,task_execution
case160,r022,r021,assignee,approver,2017-05-08 17:20:00,2017-05-15 04:48:00,transfer_of_task
case160,r021,r021,approver,approver,2017-05-15 04:48:00,2017-06-01 17:58:00,task_execution
case161,r01,r01,assigner,assigner,2017-04-03 06:49:00,2017-04-05 09:58:00,task_execution
case161,r01,r02,assigner,assignee,2017-04-05 09:58:00,2017-04-17 18:48:00,transfer_of_task
case161,r02,r02,assignee,assignee,2017-04-17 18:48:00,2017-04-27 23:16:00,task_execution
case161,r02,r0212,assignee,approver,2017-04-27 23:16:00,2017-04-30 19:51:00,transfer_of_task
case161,r0212,r0212,approver,approver,2017-04-30 19:51:00,2017-05-02 12:07:00,task_execution
case162,r02,r02,assigner,assigner,2017-04-06 10:11:00,2017-04-11 04:02:00,task_execution
case162,r02,r021,assigner,assignee,2017-04-11 04:02:00,2017-04-15 22:21:00,transfer_of_task
case162,r021,r021,assignee,assignee,2017-04-15 22:21:00,2017-04-21 16:53:00,task_execution
case162,r021,r012,assignee,approver,2017-04-21 16:53:00,2017-05-05 07:16:00,transfer_of_task
case162,r012,r012,approver,approver,2017-05-05 07:16:00,2017-05-29 13:25:00,task_execution
case163,r02,r02,assigner,assigner,2017-04-19 22:13:00,2017-04-25 17:50:00,task_execution
case163,r02,r01,assigner,assignee,2017-04-25 17:50:00,2017-05-02 15:46:00,transfer_of_task
case163,r01,r01,assignee,assignee,2017-05-02 15:46:00,2017-05-20 18:46:00,task_execution
case163,r01,r012,assignee,approver,2017-05-20 18:46:00,2017-06-01 19:48:00,transfer_of_task
case163,r012,r012,approver,approver,2017-06-01 19:48:00,2017-06-09 11:13:00,task_execution
case164,r02,r02,assigner,assigner,2017-03-24 03:28:00,2017-04-10 10:30:00,task_execution
case164,r02,r022,assigner,assignee,2017-04-10 10:30:00,2017-04-15 16:55:00,transfer_of_task
case164,r022,r022,assignee,assignee,2017-04-15 16:55:00,2017-04-27 18:17:00,task_execution
case164,r022,r0211,assignee,approver,2017-04-27 18:17:00,2017-04-28 19:11:00,transfer_of_task
case164,r0211,r0211,approver,approver,2017-04-28 19:11:00,2017-06-03 07:14:00,task_execution
case165,r02,r02,assigner,assigner,2017-03-28 02:34:00,2017-04-02 20:06:00,task_execution
case165,r02,r021,assigner,assignee,2017-04-02 20:06:00,2017-04-12 15:15:00,transfer_of_task
case165,r021,r021,assignee,assignee,2017-04-12 15:15:00,2017-04-22 23:04:00,task_execution
case165,r021,r011,assignee,approver,2017-04-22 23:04:00,2017-05-07 22:58:00,transfer_of_task
case165,r011,r011,approver,approver,2017-05-07 22:58:00,2017-05-08 19:37:00,task_execution
case166,r02,r02,assigner,assigner,2017-03-19 01:29:00,2017-04-08 07:54:00,task_execution
case166,r02,r0211,assigner,assignee,2017-04-08 07:54:00,2017-05-22 00:06:00,transfer_of_task
case166,r0211,r0211,assignee,assignee,2017-05-22 00:06:00,2017-06-06 11:37:00,task_execution
case166,r0211,r0212,assignee,approver,2017-06-06 11:37:00,2017-06-10 21:59:00,transfer_of_task
case166,r0212,r0212,approver,approver,2017-06-10 21:59:00,2017-06-27 01:17:00,task_execution
case167,r01,r01,assigner,assigner,2017-03-24 22:24:00,2017-04-13 18:01:00,task_execution
case167,r01,r02,assigner,assignee,2017-04-13 18:01:00,2017-05-11 03:00:00,transfer_of_task
case167,r02,r02,assignee,assignee,2017-05-11 03:00:00,2017-05-13 11:08:00,task_execution
case167,r02,r021,assignee,approver,2017-05-13 11:08:00,2017-05-30 17:56:00,transfer_of_task
case167,r021,r021,approver,approver,2017-05-30 17:56:00,2017-06-28 03:50:00,task_execution
case168,r0,r0,assigner,assigner,2017-03-06 19:13:00,2017-04-05 22:52:00,task_execution
case168,r0,r022,assigner,assignee,2017-04-05 22:52:00,2017-05-01 12:31:00,transfer_of_task
case168,r022,r022,assignee,assignee,2017-05-01 12:31:00,2017-05-23 04:18:00,task_execution
case168,r022,r0211,assignee,approver,2017-05-23 04:18:00,2017-05-30 00:52:00,transfer_of_task
case168,r0211,r0211,approver,approver,2017-05-30 00:52:00,2017-06-21 05:24:00,task_execution
case169,r012,r012,assigner,assigner,2017-04-27 17:56:00,2017-04-27 22:24:00,task_execution
case169,r012,r011,assigner,assignee,2017-04-27 22:24:00,2017-05-30 02:23:00,transfer_of_task
case169,r011,r011,assignee,assignee,2017-05-30 02:23:00,2017-05-30 05:05:00,task_execution
case169,r011,r0212,assignee,approver,2017-05-30 05:05:00,2017-06-21 08:14:00,transfer_of_task
case169,r0212,r0212,approver,approver,2017-06-21 08:14:00,2017-06-30 01:16:00,task_execution
case17,r0,r0,assigner,assigner,2017-03-06 23:25:00,2017-03-24 02:04:00,task_execution
case17,r0,r02,assigner,assignee,2017-03-24 02:04:00,2017-04-18 03:27:00,transfer_of_task
case17,r02,r02,assignee,assignee,2017-04-18 03:27:00,2017-05-08 00:08:00,task_execution
case17,r02,r0211,assignee,approver,2017-05-08 00:08:00,2017-06-01 13:06:00,transfer_of_task
case17,r0211,r0211,approver,approver,2017-06-01 13:06:00,2017-06-03 13:21:00,task_execution
case170,r0,r0,assigner,assigner,2017-03-26 20:48:00,2017-05-19 01:14:00,task_execution
case170,r0,r012,assigner,assignee,2017-05-19 01:14:00,2017-05-26 05:18:00,transfer_of_task
case170,r012,r012,assignee,assignee,2017-05-26 05:18:00,2017-06-07 22:34:00,task_execution
case170,r012,r0212,assignee,approver,2017-06-07 22:34:00,2017-06-24 01:40:00,transfer_of_task
case170,r0212,r0212,approver,approver,2017-06-24 01:40:00,2017-06-24 06:35:00,task_execution
case171,r01,r01,assigner,assigner,2017-03-15 22:26:00,2017-04-06 15:22:00,task_execution
case171,r01,r011,assigner,assignee,2017-04-06 15:22:00,2017-04-26 19:09:00,transfer_of_task
case171,r011,r011,assignee,assignee,2017-04-26 19:09:00,2017-05-07 19:13:00,task_execution
case171,r011,r0212,assignee,approver,2017-05-07 19:13:00,2017-06-09 10:39:00,transfer_of_task
case171,r0212,r0212,approver,approver,2017-06-09 10:39:00,2017-06-21 12:40:00,task_execution
case172,r022,r022,assigner,assigner,2017-03-11 07:56:00,2017-03-23 22:17:00,task_execution
case172,r022,r011,assigner,assignee,2017-03-23 22:17:00,2017-05-04 18:35:00,transfer_of_task
case172,r011,r011,assignee,assignee,2017-05-04 18:35:00,2017-05-19 12:28:00,task_execution
case172,r011,r0212,assignee,approver,2017-05-19 12:28:00,2017-06-03 20:58:00,transfer_of_task
case172,r0212,r0212,approver,approver,2017-06-03 20:58:00,2017-06-25 00:28:00,task_execution
case173,r012,r012,assigner,assigner,2017-03-05 21:29:00,2017-03-15 20:45:00,task_execution
case173,r012,r021,assigner,assignee,2017-03-15 20:45:00,2017-04-04 20:54:00,transfer_of_task
case173,r021,r021,assignee,assignee,2017-04-04 20:54:00,2017-04-14 13:38:00,task_execution
case173,r021,r0212,assignee,approver,2017-04-14 13:38:00,2017-04-15 12:25:00,transfer_of_task
case173,r0212,r0212,approver,approver,2017-04-15 12:25:00,2017-06-02 20:52:00,task_execution
case174,r012,r012,assigner,assigner,2017-03-05 17:17:00,2017-03-26 07:51:00,task_execution
case174,r012,r011,assigner,assignee,2017-03-26 07:51:00,2017-04-03 13:37:00,transfer_of_task
case174,r011,r011,assignee,assignee,2017-04-03 13:37:00,2017-04-13 11:46:00,task_execution
case174,r011,r0211,assignee,approver,2017-04-13 11:46:00,2017-05-08 22:19:00,transfer_of_task
case174,r0211,r0211,approver,approver,2017-05-08 22:19:00,2017-05-21 18:41:00,task_execution
case175,r02,r02,assigner,assigner,2017-03-20 13:22:00,2017-04-16 11:31:00,task_execution
case175,r02,r01,assigner,assignee,2017-04-16 11:31:00,2017-06-02 04:17:00,transfer_of_task
case175,r01,r01,assignee,assignee,2017-06-02 04:17:00,2017-06-04 05:54:00,task_execution
case175,r01,r022,assignee,approver,2017-06-04 05:54:00,2017-06-16 03:34:00,transfer_of_task
case175,r022,r022,approver,approver,2017-06-16 03:34:00,2017-06-23 08:08:00,task_execution
case176,r0,r0,assigner,assigner,2017-03-18 11:06:00,2017-03-25 01:09:00,task_execution
case176,r0,r012,assigner,assignee,2017-03-25 01:09:00,2017-04-15 15:18:00,transfer_of_task
case176,r012,r012,assignee,assignee,2017-04-15 15:18:00,2017-05-07 21:58:00,task_execution
case176,r012,r0211,assignee,approver,2017-05-07 21:58:00,2017-05-27 21:20:00,transfer_of_task
case176,r0211,r0211,approver,approver,2017-05-27 21:20:00,2017-06-23 06:50:00,task_execution
case177,r01,r01,assigner,assigner,2017-04-16 20:57:00,2017-04-29 21:12:00,task_execution
case177,r01,r012,assigner,assignee,2017-04-29 21:12:00,2017-05-21 04:48:00,transfer_of_task
case177,r012,r012,assignee,assignee,2017-05-21 04:48:00,2017-05-22 18:13:00,task_execution
case177,r012,r0211,assignee,approver,2017-05-22 18:13:00,2017-06-14 11:45:00,transfer_of_task
case177,r0211,r0211,approver,approver,2017-06-14 11:45:00,2017-06-27 10:54:00,task_execution
case178,r0,r0,assigner,assigner,2017-03-02 09:07:00,2017-03-02 17:24:00,task_execution
case178,r0,r0212,assigner,assignee,2017-03-02 17:24:00,2017-03-16 10:56:00,transfer_of_task
case178,r0212,r0212,assignee,assignee,2017-03-16 10:56:00,2017-04-11 15:30:00,task_execution
case178,r0212,r0211,assignee,approver,2017-04-11 15:30:00,2017-04-21 15:02:00,transfer_of_task
case178,r0211,r0211,approver,approver,2017-04-21 15:02:00,2017-05-17 23:45:00,task_execution
case179,r0,r0,assigner,assigner,2017-03-06 17:49:00,2017-04-01 14:57:00,task_execution
case179,r0,r02,assigner,assignee,2017-04-01 14:57:00,2017-05-03 22:46:00,transfer_of_task
case179,r02,r02,assignee,assignee,2017-05-03 22:46:00,2017-05-18 10:35:00,task_execution
case179,r02,r0211,assignee,approver,2017-05-18 10:35:00,2017-06-10 06:57:00,transfer_of_task
case179,r0211,r0211,approver,approver,2017-06-10 06:57:00,2017-06-22 12:45:00,task_execution
case18,r01,r01,assigner,assigner,2017-03-20 15:04:00,2017-05-03 07:38:00,task_execution
case18,r01,r02,assigner,assignee,2017-05-03 07:38:00,2017-05-12 13:55:00,transfer_of_task
case18,r02,r02,assignee,assignee,2017-05-12 13:55:00,2017-05-24 00:56:00,task_execution
case18,r02,r012,assignee,approver,2017-05-24 00:56:00,2017-06-07 10:54:00,transfer_of_task
case18,r012,r012,approver,approver,2017-06-07 10:54:00,2017-06-28 09:18:00,task_execution
case180,r02,r02,assigner,assigner,2017-03-04 12:47:00,2017-03-09 08:37:00,task_execution
case180,r02,r01,assigner,assignee,2017-03-09 08:37:00,2017-05-24 07:16:00,transfer_of_task
case180,r01,r01,assignee,assignee,2017-05-24 07:16:00,2017-05-27 15:05:00,task_execution
case180,r01,r012,assignee,approver,2017-05-27 15:05:00,2017-06-02 18:27:00,transfer_of_task
case180,r012,r012,approver,approver,2017-06-02 18:27:00,2017-06-26 11:03:00,task_execution
case181,r012,r012,assigner,assigner,2017-03-06 15:14:00,2017-03-25 23:57:00,task_execution
case181,r012,r021,assigner,assignee,2017-03-25 23:57:00,2017-04-09 12:32:00,transfer_of_task
case181,r021,r021,assignee,assignee,2017-04-09 12:32:00,2017-04-25 19:17:00,task_execution
case181,r021,r0212,assignee,approver,2017-04-25 19:17:00,2017-05-30 03:13:00,transfer_of_task
case181,r0212,r0212,approver,approver,2017-05-30 03:13:00,2017-06-16 02:54:00,task_execution
case182,r0,r0,assigner,assigner,2017-05-01 10:56:00,2017-05-21 17:12:00,task_execution
case182,r0,r02,assigner,assignee,2017-05-21 17:12:00,2017-05-26 13:10:00,transfer_of_task
case182,r02,r02,assignee,assignee,2017-05-26 13:10:00,2017-05-29 20:44:00,task_execution
case182,r02,r0211,assignee,approver,2017-05-29 20:44:00,2017-06-10 23:52:00,transfer_of_task
case182,r0211,r0211,approver,approver,2017-06-10 23:52:00,2017-06-14 00:52:00,task_execution
case183,r01,r01,assigner,assigner,2017-03-24 03:50:00,2017-04-08 21:01:00,task_execution
case183,r01,r012,assigner,assignee,2017-04-08 21:01:00,2017-04-13 03:43:00,transfer_of_task
case183,r012,r012,assignee,assignee,2017-04-13 03:43:00,2017-05-29 03:22:00,task_execution
case183,r012,r0211,assignee,approver,2017-05-29 03:22:00,2017-06-15 06:54:00,transfer_of_task
case183,r0211,r0211,approver,approver,2017-06-15 06:54:00,2017-06-18 18:29:00,task_execution
case184,r011,r011,assigner,assigner,2017-03-02 21:39:00,2017-03-27 03:57:00,task_execution
case184,r011,r021,assigner,assignee,2017-03-27 03:57:00,2017-04-17 06:30:00,transfer_of_task
case184,r021,r021,assignee,assignee,2017-04-17 06:30:00,2017-04-24 06:37:00,task_execution
case184,r021,r022,assignee,approver,2017-04-24 06:37:00,2017-05-10 18:13:00,transfer_of_task
case184,r022,r022,approver,approver,2017-05-10 18:13:00,2017-06-02 07:06:00,task_execution
case185,r012,r012,assigner,assigner,2017-03-29 07:18:00,2017-04-17 15:17:00,task_execution
case185,r012,r0211,assigner,assignee,2017-04-17 15:17:00,2017-05-12 14:25:00,transfer_of_task
case185,r0211,r0211,assignee,assignee,2017-05-12 14:25:00,2017-05-24 22:31:00,task_execution
case185,r0211,r0212,assignee,approver,2017-05-24 22:31:00,2017-06-02 05:55:00,transfer_of_task
case185,r0212,r0212,approver,approver,2017-06-02 05:55:00,2017-06-28 20:54:00,task_execution
case186,r01,r01,assigner,assigner,2017-04-04 12:48:00,2017-04-15 17:30:00,task_execution
case186,r01,r011,assigner,assignee,2017-04-15 17:30:00,2017-04-20 12:54:00,transfer_of_task
case186,r011,r011,assignee,assignee,2017-04-20 12:54:00,2017-04-21 11:03:00,task_execution
case186,r011,r021,assignee,approver,2017-04-21 11:03:00,2017-06-24 07:51:00,transfer_of_task
case186,r021,r021,approver,approver,2017-06-24 07:51:00,2017-06-27 01:09:00,task_execution
case187,r0,r0,assigner,assigner,2017-03-28 21:03:00,2017-04-03 02:15:00,task_execution
case187,r0,r021,assigner,assignee,2017-04-03 02:15:00,2017-04-06 01:03:00,transfer_of_task
case187,r021,r021,assignee,assignee,2017-04-06 01:03:00,2017-05-04 01:57:00,task_execution
case187,r021,r012,assignee,approver,2017-05-04 01:57:00,2017-05-07 10:34:00,transfer_of_task
